modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
paramset_r2tbyl	4569.888	3893.518	3895.768	32036.792	5479.085	32035.985	6601.530	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
	
paramset_gb4hxf	24091.792	24548.914	24556.101	29709.473	24316.052	29892.409	26004.643	
paramset_7nvchi	1187663.595	1206867.721	1206868.063	25226.473	1124493.858	24750.232	1252583.346	
paramset_x2gcfo	22805.132	26753.749	26828.127	27980.685	16181.484	27913.098	34065.392	
paramset_x2agdw	853643.063	328083.391	337059.556	758529.493	833816.073	752775.349	851891.725	
paramset_64wxyi	40538.636	40151.395	40112.083	36070.315	22232.637	35841.219	41057.186	
paramset_zut4lx	28648.983	29004.923	29006.368	34731.513	28649.922	34731.521	28323.053	
paramset_gcf6so	98458.675	98459.270	98458.698	52260.648	95460.895	51818.627	89543.385	
paramset_n9osy6	27597.645	27631.043	27631.033	34927.437	27828.489	34927.785	27704.128	
paramset_bvm79k	34211.907	30901.600	30914.065	24704.339	35010.807	25057.753	35384.847	
paramset_bz7cw6	23097.378	23098.255	23097.180	23789.864	24102.736	24606.839	23127.479	
paramset_8hwl75	22325.502	19886.348	19879.811	37765.799	22631.312	37746.449	22274.103	
paramset_qnjeui	123473.413	125282.118	124995.817	88922.679	93614.443	88806.883	128631.984	
paramset_8sagvq	267171.610	282264.509	281822.364	68870.986	246792.428	65712.749	309334.935	
paramset_5cd9hm	145807.579	154508.794	154612.237	23770.866	136615.267	22887.473	145920.941	
paramset_oladwe	1064005.315	1078017.709	1064005.315	1067846.555	1052655.575	1056491.180	326486.335	
paramset_hvo34x	32679.872	32652.552	32652.546	35348.187	32690.483	35348.713	32580.535	
paramset_kxe8zy	22487.761	22769.167	22769.036	36254.270	22841.292	36254.270	22447.299	
paramset_1olcjw	29554.664	29488.669	29487.306	34249.700	29461.391	34140.250	29255.054	
paramset_z2esip	75987.501	75988.490	75987.501	76952.946	76225.506	77011.023	67834.245	
paramset_9q4pml	19276.135	20465.656	20468.575	35017.751	19147.840	35018.003	17823.796	
paramset_hitze9	1407541.528	1409498.276	1409498.207	119100.789	1351846.556	109730.896	1497766.542	
paramset_52n8v6	424562.050	424313.168	424310.187	34209.541	418610.453	34287.294	425465.541	
paramset_e2yaxc	31188.050	31188.194	31188.022	34126.865	31215.109	34139.718	31404.770	
paramset_7h5gdv	79867.734	79978.845	78749.207	75712.706	65371.930	63344.431	65413.782	
paramset_se2njk	22193.921	22564.505	22564.501	36325.553	22917.144	36325.949	22009.833	
paramset_oqj8ak	92975.727	98850.970	98920.328	38386.169	90291.875	38447.049	77901.743	
paramset_astf6j	90632.575	86449.126	86063.557	36870.344	90002.929	36870.344	79793.138	
paramset_tqbj7w	5214586.066	5004663.512	4998646.129	459094.545	5107995.944	434501.799	5173548.250	
paramset_3ufn64	821526.215	815820.261	815779.667	34229.762	803391.849	34229.792	1033529.078	
paramset_wtciyx	16895.954	19717.334	19746.678	28553.352	17697.373	28890.853	17559.051	
paramset_7og58n	50915.037	57351.271	57379.329	27580.707	49235.094	27755.242	70325.449	
paramset_tarlc5	301037.328	308171.288	308191.110	264664.875	300609.787	264290.699	269582.521	
paramset_fsj76g	17655.211	17759.089	17759.433	35462.802	17754.839	35467.625	17650.146	
paramset_bygdew	10831277.437	10620183.758	10616134.179	2840841.840	10783881.527	2836539.346	10864046.750	
paramset_9n5wpy	10919.553	11767.867	11767.887	35593.927	11333.696	35594.656	11060.757	
paramset_c7juiz	719433.378	723136.234	723120.377	675865.580	715409.439	674246.169	718483.578	
paramset_ua8hcm	32921.097	32937.912	32941.601	34700.196	33004.361	34700.193	33565.178	
